Price,Year,Mileage,City,State,Vin,Make,Model
31000,2017,243,Plano, TX,YV440MDR8H2094112,Volvo,XC60T5
31492,2017,14046,Boerne, TX,YV440MDU0H2066910,Volvo,XC60T5
29777,2014,35355,Honolulu, HI,YV4952CYXE1694572,Volvo,XC90FWD
28000,2014,40218,Hanover, MA,YV4952CZ9E1681739,Volvo,XC90AWD
27999,2015,13995,N. Miami Beach, FL,YV4902RK3F2636820,Volvo,XC602015.5
4995,2008,151812,Arlington, TX,YV1MK672782046697,Volvo,C302dr
25777,2013,21893,Coconut Creek, FL,YV1672MC8DJ139552,Volvo,C70T5
26611,2015,36914,San Jose, CA,YV4940RB4F2601793,Volvo,XC603.2L
25900,2014,35215,East Hartford, CT,YV4902DZ3E2524831,Volvo,XC60T6
27000,2014,34951,Annapolis, MD,YV4902DZ4E2530637,Volvo,XC60T6
21940,2014,84601,Torrington, CT,YV4902DZ3E2538244,Volvo,XC60T6
26198,2015,48259,San Antonio, TX,YV440MDB1F2602906,Volvo,XC60T5
24953,2016,36829,Bay Minette, AL,YV4612HK3G1003047,Volvo,V60
27901,2015,48352,Pauls Valley, OK,YV4902NB6F1199455,Volvo,XC70T6
25000,2016,44008,Boone, NC,YV4612HK5G1003163,Volvo,V60
25500,2014,39346,East Hanover, NJ,YV4902DZ6E2545026,Volvo,XC60T6
24823,2015,50192,Atlanta, GA,YV4902RB0F2617240,Volvo,XC60T6
6995,2008,128363,Cincinnati, OH,YV1MK672582051770,Volvo,C302dr
21858,2013,86598,Overland Park, KS,YV4902DZ7D2447640,Volvo,XC60T6
23993,2015,67032,Miami, FL,YV4902RC4F2582520,Volvo,XC60T6
29900,2017,5519,Wallingford, CT,YV440MRU9H2010599,Volvo,XC60T5
3885,2003,120668,Des Plaines, IL,YV1SZ59H731104448,Volvo,V705dr
26277,2015,44480,Nashua, NH,YV4902RB1F2576570,Volvo,XC60T6
25995,2016,32737,Escondido, CA,LYV402FK6GB089091,Volvo,S60
23500,2016,38326,Thousand Oaks, CA,YV140MEK2G1289125,Volvo,V60T5
23745,2016,29757,Fort Worth, TX,YV140MEK9G1290269,Volvo,V60T5
26640,2015,59001,Lawrence, KS,YV4952NC2F1196188,Volvo,XC703.2L
30545,2014,25371,Ballwin, MO,YV4952CZ2E1688564,Volvo,XC90AWD
24991,2015,57773,Hampton, VA,YV4940RC3F2614172,Volvo,XC603.2L
25900,2015,47387,Laurel, MD,YV4902RB1F2581820,Volvo,XC60T6
23500,2013,41688,Colorado Springs, CO,YV1672MC1DJ140221,Volvo,C70T5
25495,2013,34679,Englewood, NJ,YV4902DZ0D2453103,Volvo,XC60T6
5200,2005,122772,San Antonio, TX,YV1SW592252505777,Volvo,V702.5L
27995,2014,46014,Hasbrouck Heights, NJ,YV1902FH2E2294488,Volvo,S60T6
26995,2014,55035,Park City, UT,YV4952CZ1E1682061,Volvo,XC90AWD
23950,2016,18376,Albuquerque, NM,YV140MEK5G1291936,Volvo,V60T5
27991,2016,37031,San Antonio, TX,YV4612RK1G2783459,Volvo,XC60AWD
29295,2016,4527,Temple, TX,LYV402FK6GB089706,Volvo,S60
24888,2013,46639,Syracuse, NY,YV4902DZ0D2439699,Volvo,XC60T6
28992,2014,40566,Austin, TX,YV4952CZ8E1693395,Volvo,XC90AWD
6500,2003,105805,North Hampton, NH,YV1RH59H032253506,Volvo,S604dr
28000,2015,33589,North Haven, CT,YV4902RB0F2616962,Volvo,XC60T6
25900,2014,37796,East Hartford, CT,YV4902DZ0E2546995,Volvo,XC60T6
27499,2015,28920,San Jose, CA,YV449MDB3F2615839,Volvo,XC60T6
26923,2014,29650,Plano, TX,YV4902DZ6E2500457,Volvo,XC60T6
25704,2015,50006,Plano, TX,YV440MDK0F2675216,Volvo,XC602015.5
27999,2017,9225,Windsor, CO,YV440MWK5H1025741,Volvo,V60
26988,2014,36981,Austin, TX,YV4902DZ7E2551854,Volvo,XC60T6
10495,2008,98887,Waterbury, CT,YV4CZ982681419048,Volvo,XC90AWD
29647,2014,32345,Winston Salem, NC,YV4952CZ3E1689335,Volvo,XC90AWD
24900,2016,38245,Chantilly, VA,YV4612HK3G1003162,Volvo,V60
28493,2016,34086,Winston Salem, NC,YV4612RK7G2801172,Volvo,XC60AWD
22810,2012,52155,Bethlehem, PA,YV4902DZ0C2345238,Volvo,XC60AWD
29988,2014,20640,Escondido, CA,YV4952CY5E1692244,Volvo,XC90FWD
27991,2016,38658,San Antonio, TX,YV4612RK6G2782436,Volvo,XC60AWD
27500,2015,29681,Brooklyn, NY,YV4902RK0F2720013,Volvo,XC602015.5
11999,2009,77160,El Cajon, CA,YV1BW982891103363,Volvo,V704dr
29740,2014,28356,Barrington, IL,YV1902AH1E1180530,Volvo,S80T6
27500,2015,27095,East Hanover, NJ,YV4902RB3F2581348,Volvo,XC60T6
27500,2015,40748,North Haven, CT,YV4902RB9F2589342,Volvo,XC60T6
31299,2015,20038,Bethesda, MD,YV1902TS2F1342224,Volvo,S602015.5
22995,2015,74358,Rahway, NJ,YV4902RD6F2581460,Volvo,XC60T6
24888,2013,48143,Syracuse, NY,YV4902DZ7D2467953,Volvo,XC60T6
26575,2014,30809,East Hartford, CT,YV4902DZ3E2551186,Volvo,XC60T6
3995,2004,130936,Hasbrouck Heights, NJ,YV1SZ59H141151010,Volvo,V70XC70
33600,2017,5270,Fort Washington, PA,YV140MTL0H2428580,Volvo,S60T5
26900,2015,39144,Carlsbad, CA,YV4902RC2F2587554,Volvo,XC60T6
30499,2015,25819,Summit, NJ,YV1902MB6F1181438,Volvo,S80T6
28677,2016,14910,Tempe, AZ,YV440MDK4G2823613,Volvo,XC60FWD
26888,2016,36508,Portland, OR,YV4612RK5G2781455,Volvo,XC60AWD
25500,2014,43203,East Hanover, NJ,YV4902DZ9E2535221,Volvo,XC60T6
4888,2004,120544,Chantilly, VA,YV1SZ59H541170594,Volvo,V70XC70
24290,2015,59364,South Easton, MA,YV4902RB6F2625908,Volvo,XC60T6
4995,2003,110976,Sacramento, CA,YV1SZ59H531111088,Volvo,V705dr
28000,2015,35802,North Haven, CT,YV4940RC8F2609355,Volvo,XC603.2L
29335,2015,44635,Simsbury, CT,YV1902MKXF1186867,Volvo,S802015.5
27500,2014,52134,Brooklyn, NY,YV4952CZXE1701044,Volvo,XC90AWD
27931,2015,23704,Corte Madera, CA,YV426MDC1F2605058,Volvo,XC60T5
25979,2015,48055,East Hartford, CT,YV4902RC2F2579325,Volvo,XC60T6
24995,2015,58544,Davie, FL,YV440MDBXF2563930,Volvo,XC60T5
23590,2015,27293,Evansville, IN,YV1612SB1F1213344,Volvo,V60T5
29940,2015,36296,Oak Park, IL,YV1902MD0F1183395,Volvo,S80T6
27206,2015,37875,Fairfax, VA,YV440MDB3F2621456,Volvo,XC60T5
26500,2016,12107,North Haven, CT,YV140MEK9G1305059,Volvo,V60T5
27900,2014,47923,Hingham, MA,YV4952CZXE1687825,Volvo,XC90AWD
26995,2013,20560,Edison, NJ,YV4902DZ0D2422384,Volvo,XC60T6
27000,2015,41558,South Charleston, WV,YV4612RK4F2679854,Volvo,XC602015.5
24980,2013,38280,PENSACOLA, FL,YV1672MC7DJ139834,Volvo,C70Inscription
27993,2017,20102,Miami, FL,YV440MWK4H1027089,Volvo,V60
25900,2015,49921,East Hartford, CT,YV4902RC7F2596234,Volvo,XC60T6
28349,2017,29662,Dallas, TX,YV440MDU3H2005924,Volvo,XC60T5
10788,2011,134426,Sterling, IL,YV4952CZ4B1570589,Volvo,XC90AWD
7888,2008,121096,Costa Mesa, CA,YV1BW982781046104,Volvo,V704dr
4200,2002,114000,Union City, GA,YV1SZ58D421077688,Volvo,V70XC
26704,2014,63585,Flemington, NJ,YV4952CZ4E1683723,Volvo,XC90AWD
27300,2015,46661,Annapolis, MD,YV4612RKXF2645160,Volvo,XC602015.5
21000,2015,60217,Scottsdale, AZ,YV140MEB5F1196324,Volvo,V60T5
25777,2017,19891,Escondido, CA,YV140MEK5H1331210,Volvo,V60T5
27999,2015,38839,Austin, TX,YV440MDK7F2668800,Volvo,XC602015.5
8188,2009,126448,Kannapolis, NC,YV1BW982791096972,Volvo,V704dr
29995,2015,24255,Doylestown, PA,YV440MBJ4F1212348,Volvo,XC702015.5
28692,2016,25019,Phoenix, AZ,YV4612RK5G2784730,Volvo,XC60AWD
27499,2015,33206,San Jose, CA,YV4940RC6F2605904,Volvo,XC603.2L
25494,2013,35733,Summit, NJ,YV4902DZ3D2462216,Volvo,XC60T6
25869,2016,39875,Simsbury, CT,YV4612HK8G1003948,Volvo,V60
4995,2004,122189,Sanford, NC,YV1SZ59H441155827,Volvo,V70XC70
27900,2015,39564,North Haven, CT,YV4902RB1F2589769,Volvo,XC60T6
26500,2015,42805,East Hanover, NJ,YV4902RK5F2665851,Volvo,XC602015.5
28900,2014,46094,Rogers, AR,YV4952CZ5E1691068,Volvo,XC90AWD
12995,2008,60384,Farmers Branch, TX,YV1BW982481010936,Volvo,V704dr
24888,2013,51728,Syracuse, NY,YV4902DZ0D2385286,Volvo,XC60T6
9999,2004,62102,Columbus, OH,YV1SJ52Y242408154,Volvo,V702.5L
29988,2015,25008,Escondido, CA,YV440MBD3F1199540,Volvo,XC70T5
24999,2013,40831,Franklin, TN,YV4952DZ3D2421778,Volvo,XC603.2L
26990,2013,52386,Maplewood, MN,YV4952CZ6D1667876,Volvo,XC90AWD
26579,2015,44971,Daytona Beach, FL,YV440MDK2F2734900,Volvo,XC602015.5
28450,2016,9649,Mission Viejo, CA,LYV402FK4GB113825,Volvo,S60
32983,2016,10393,Dallas, TX,YV149MTP7G2409922,Volvo,S60T6
25997,2016,39758,Salt Lake City, UT,YV4612HK3G1003114,Volvo,V60
33333,2016,12833,Syracuse, NY,YV140MAM2G1195883,Volvo,S80T5
26950,2013,17569,St. Louis, MO,YV1672MC1DJ143863,Volvo,C70T5
8995,2008,122167,Scottsdale, AZ,YV4CY982981480879,Volvo,XC90FWD
33985,2017,6227,Marietta, GA,LYV402HK9HB128304,Volvo,S60T5
25900,2017,18154,East Hartford, CT,YV140MEK8H1347479,Volvo,V60T5
8495,2008,128336,Columbus, OH,YV4CZ982981422039,Volvo,XC90AWD
27212,2013,49984,Winston Salem, NC,YV4902BZ9D1166321,Volvo,XC70T6
23991,2012,47562,Bellevue, WA,YV4902DZ3C2329034,Volvo,XC603.0L
27995,2015,28669,Berwyn, PA,YV426MDB9F2590641,Volvo,XC60T5
24990,2013,47875,Maplewood, MN,YV4902DZ2D2457606,Volvo,XC60T6
24789,2016,15305,Modesto, CA,YV140MEK0G1304351,Volvo,V60T5
25950,2016,12016,St. Louis, MO,YV140MEK5G1325700,Volvo,V60T5
24994,2012,39437,Nazareth, PA,YV4902DZ3C2308507,Volvo,XC60AWD
29286,2016,30156,Issaquah, WA,YV440MDKXG2782145,Volvo,XC60FWD
27489,2014,32494,Silver Spring, MD,YV4902DZ7E2551871,Volvo,XC60T6
29894,2015,42325,Simsbury, CT,YV1902MD7F1183197,Volvo,S80T6
5497,2006,135448,Westminster, CA,YV1SW592862579190,Volvo,V702.5L
26999,2014,54143,Midlothian, VA,YV4940BZ8E1180768,Volvo,XC70AWD
26500,2016,16008,North Haven, CT,YV140MEK5G1312851,Volvo,V60T5
27977,2015,19973,Tempe, AZ,YV449MDK9F2741333,Volvo,XC602015.5
18033,2012,61454,Simsbury, CT,YV1902FH3C2139820,Volvo,S60AWD
23998,2013,58552,Barrington, IL,YV1672MC3DJ142987,Volvo,C70T5
22776,2012,57138,Buffalo Grove, IL,YV4902DZ5C2336017,Volvo,XC60AWD
24995,2015,34646,Carlsbad, CA,YV140MEK1F1224586,Volvo,V602015.5
28617,2015,26867,Fort Myers, FL,YV4902RK1F2650649,Volvo,XC602015.5
2995,2004,148910,Dalton, GA,YV1SZ59H241161478,Volvo,V70XC70
23000,2016,38086,Louisville, KY,YV140MEK6G1290052,Volvo,V60T5
19995,2015,65740,Baltimore, MD,YV140MEB1F1195476,Volvo,V60T5
24995,2015,15615,Santa Ana, CA,YV126MEB8F1195139,Volvo,V60T5
23993,2015,27722,Hampton, VA,YV126MED4F1213184,Volvo,V60T5
26852,2015,34693,Torrance, CA,YV426MDD3F2604812,Volvo,XC60T5
27995,2015,30726,Santa Ana, CA,YV426MDB0F2570360,Volvo,XC60T5
25949,2014,54531,Dulles, VA,YV4902DZ6E2551005,Volvo,XC60T6
25981,2017,19069,Corte Madera, CA,YV140MEK2H1329270,Volvo,V60T5
27625,2015,35441,Worcester, MA,YV4940RBXF2594333,Volvo,XC603.2L
30995,2015,14523,Carlsbad, CA,YV440MDK1F2727839,Volvo,XC602015.5
21990,2015,52232,Worcester, MA,YV126MEBXF1188208,Volvo,V60T5
28500,2016,13631,Richmond, VA,YV4612HK8G1018515,Volvo,V60
26999,2014,24670,Charlotte, NC,YV4902DZXE2552335,Volvo,XC60T6
25400,2015,13920,Delray Beach, FL,YV140MFB9F1305320,Volvo,S60T5
27491,2015,37516,Charlotte, NC,YV4612RK4F2668594,Volvo,XC602015.5
27000,2015,40431,East Hanover, NJ,YV4902RB1F2577007,Volvo,XC60T6
26989,2013,14861,Oakhurst, NJ,YV1672MC8DJ140409,Volvo,C70T5
32995,2017,7985,Carlsbad, CA,YV440MDUXH2009016,Volvo,XC60T5
9495,2009,134255,Cincinnati, OH,YV1AR852191098718,Volvo,S804dr
29800,2017,13053,Owings Mills, MD,YV440MWK0H1025839,Volvo,V60
21995,2015,47358,Austin, TX,YV140MEA8F1190556,Volvo,V60T5
29000,2016,14242,Owings Mills, MD,YV4612HK3G1014078,Volvo,V60
28500,2015,45165,East Hartford, CT,YV4902NB4F1199387,Volvo,XC70T6
26000,2014,51608,San Francisco, CA,YV4902DZ2E2556251,Volvo,XC60T6
26982,2013,56487,Nazareth, PA,YV4952CZ5D1653841,Volvo,XC90Premier
10998,2008,88806,Irwindale, CA,YV1BW982681035353,Volvo,V704dr
27333,2016,38780,Amarillo, TX,YV440MDKXG2778712,Volvo,XC60FWD
29654,2016,19000,Bradenton, FL,YV440MDK3G2799580,Volvo,XC60FWD
10991,2010,105636,San Antonio, TX,YV4982DL9A2059566,Volvo,XC60FWD
6999,2007,141505,Chantilly, VA,YV4CZ982271364046,Volvo,XC90AWD
27999,2017,39639,West Palm Beach, FL,YV440MDUXH2005709,Volvo,XC60T5
27618,2014,30345,Houston, TX,YV4902DZ7E2556441,Volvo,XC60T6
24695,2013,47896,Mechanicsburg, PA,YV1672MC4DJ143615,Volvo,C70T5
27499,2015,45784,Fort Collins, CO,YV4902RBXF2577412,Volvo,XC60T6
29950,2015,30957,St. Louis, MO,YV4902NC2F1199946,Volvo,XC70T6
13499,2012,44699,Bethesda, MD,YV1622FS3C2055845,Volvo,S60FWD
3808,2004,146890,Perrysburg, OH,YV1SW59V542395302,Volvo,V702.5L
9990,2009,122934,Alpharetta, GA,YV4CZ982791504367,Volvo,XC90AWD
27500,2015,35867,East Hanover, NJ,YV4902RB0F2563308,Volvo,XC60T6
16989,2009,133839,Colorado Springs, CO,YV4CT852891503289,Volvo,XC90AWD
25995,2015,57183,Somerville, NJ,YV4902RB7F2622354,Volvo,XC60T6
23991,2015,31247,Dallas, TX,YV140MEK3F1218157,Volvo,V602015.5
23977,2015,20690,Tempe, AZ,YV140MEK0F1266859,Volvo,V602015.5
28788,2016,36713,Beaverton, OR,YV4612RK3G2782118,Volvo,XC60AWD
29495,2014,36367,Columbus, IN,YV4952CT0E1686288,Volvo,XC90AWD
29988,2014,35720,Athens, GA,YV4952CY9E1703195,Volvo,XC90FWD
26995,2015,35965,Westborough, MA,YV4902RB2F2625954,Volvo,XC60T6
27985,2015,33261,Lake Park, FL,YV4902RB3F2623016,Volvo,XC60T6
27500,2015,37134,East Hanover, NJ,YV4902RB4F2577213,Volvo,XC60T6
25500,2016,41522,Louisville, KY,YV4612HK4G1003946,Volvo,V60
28555,2014,47049,Fort Washington, PA,YV4952CZXE1685251,Volvo,XC90AWD
25990,2014,49565,Worcester, MA,YV4902DZ8E2551295,Volvo,XC60T6
23495,2016,35922,Blue Springs, MO,YV140MEK1G1288838,Volvo,V60T5
23314,2015,38981,Mission Viejo, CA,YV140MEK5F1234750,Volvo,V602015.5
14500,2011,87625,Rockville, MD,YV1672MKXB2212354,Volvo,C302dr
26990,2013,58682,Maplewood, MN,YV4952CZXD1668383,Volvo,XC90AWD
29250,2015,30458,Louisville, KY,YV440MBK6F1206267,Volvo,XC702015.5
12297,2008,75498,Albuquerque, NM,YV1BW982581031388,Volvo,V704dr
22995,2015,41557,Austin, TX,YV140MFB1F1317249,Volvo,S60T5
26691,2013,53653,Simsbury, CT,YV4902BZ8D1147131,Volvo,XC70T6
24995,2015,17609,Austin, TX,YV140MFB4F1303569,Volvo,S60T5
28000,2013,35724,East Hanover, NJ,YV4902BZ4D1151595,Volvo,XC70T6
30604,2017,30069,Nashville, TN,YV440MDU4H2022909,Volvo,XC60T5
22994,2015,37369,Santa Monica, CA,YV140MEB9F1211777,Volvo,V60T5
28900,2016,40249,Wilmington, NC,YV4612RK3G2781082,Volvo,XC60AWD
30604,2017,30100,Saint Paul, MN,YV440MDUXH2010313,Volvo,XC60T5
19995,2013,39058,Rockville, MD,YV1672MK5D2300456,Volvo,C30R-Design
30604,2017,30105,Tucson, AZ,YV440MDU0H2010353,Volvo,XC60T5
27980,2014,55397,O'Fallon, IL,YV4952CT3E1695843,Volvo,XC90AWD
30604,2017,30138,San Mateo, CA,YV440MDU0H2000244,Volvo,XC60T5
30993,2017,13418,Miami, FL,YV440MDU3H2063970,Volvo,XC60T5
25990,2015,48966,Canton, MA,YV4902RK7F2668265,Volvo,XC602015.5
30604,2017,30258,Victorville, CA,YV440MDU1H2008062,Volvo,XC60T5
30604,2017,30278,New Orleans, LA,YV440MDU1H2023435,Volvo,XC60T5
30604,2017,30283,Fort Lauderdale, FL,YV440MDU9H2013669,Volvo,XC60T5
30604,2017,30297,Lakewood, WA,YV440MDU7H2008731,Volvo,XC60T5
25880,2015,50396,Seattle, WA,YV4902RK9F2748148,Volvo,XC602015.5
29804,2017,40049,Houston, TX,YV440MDU0H2006657,Volvo,XC60T5
26500,2017,18927,Albuquerque, NM,YV140MEK7H1347232,Volvo,V60T5
24995,2016,18649,Roseville, CA,YV140MEK5G1306578,Volvo,V60T5
26933,2013,35598,Norristown, PA,YV4902DZ7D2410104,Volvo,XC60T6
23988,2013,56154,Bellevue, WA,YV4902DZ5D2447491,Volvo,XC60T6
30604,2017,30529,Houston, TX,YV440MDU7H2005425,Volvo,XC60T5
30604,2017,30588,Houston, TX,YV440MDU1H2012029,Volvo,XC60T5
24000,2013,63221,East Hanover, NJ,YV4902DZ0D2366561,Volvo,XC60T6
28000,2014,30772,San Francisco, CA,YV4940DL4E2503152,Volvo,XC60FWD
1999,1998,170861,Orlando, FL,YV1KW9603W1049466,Volvo,V905dr
29000,2014,45008,Lisle, IL,YV4952CZ9E1685466,Volvo,XC90AWD
30604,2017,30760,Waldorf, MD,YV440MDU5H2008047,Volvo,XC60T5
35000,2016,29,San Francisco, CA,YV140MAK3G1195020,Volvo,S80T5
20435,2013,53335,San Antonio, TX,YV1612FHXD1214262,Volvo,S60T5
26900,2014,43045,Littleton, CO,YV4902DZ2E2555939,Volvo,XC60T6
27559,2015,61701,Littleton, CO,YV4902NB4F1197185,Volvo,XC70T6
20895,2015,68530,Oklahoma City, OK,YV140MED7F1203016,Volvo,V60T5
24500,2016,94011,Wilmington, NC,YV440MDM6G2795640,Volvo,XC60FWD
30604,2017,30878,Virginia Beach, VA,YV440MDU6H2005822,Volvo,XC60T5
33440,2016,9627,Fredericksburg, VA,YV440MBK2G1270095,Volvo,XC70FWD
30604,2017,31032,Fort Worth, TX,YV440MDU4H2005513,Volvo,XC60T5
31104,2017,25041,San Mateo, CA,YV440MDU2H2009818,Volvo,XC60T5
28995,2017,9211,Carlsbad, CA,YV140MEK6H1333757,Volvo,V60T5
31104,2017,25089,Victorville, CA,YV440MDU9H2010044,Volvo,XC60T5
23500,2013,30120,East Petersburg, PA,YV1612FH8D1233067,Volvo,S60T5
34955,2017,335,Fort Washington, PA,LYV402TK0HB138047,Volvo,S60T5
30604,2017,31143,Maitland, FL,YV440MDU8H2011976,Volvo,XC60T5
31104,2017,25141,Escondido, CA,YV440MDU9H2008097,Volvo,XC60T5
30604,2017,31195,West Springfield, MA,YV440MDU8H2008334,Volvo,XC60T5
31104,2017,25192,Colorado Springs, CO,YV440MDU1H2008949,Volvo,XC60T5
30604,2017,31239,Roselle, IL,YV440MDU8H2012321,Volvo,XC60T5
30604,2017,31251,Davis, CA,YV440MDU5H2009733,Volvo,XC60T5
26500,2015,51018,East Hanover, NJ,YV4902RB4F2613952,Volvo,XC60T6
27595,2014,31916,Bonita Springs, FL,YV4902DZ9E2511176,Volvo,XC60T6
9950,2008,123121,Wilmington, NC,YV1BW982481044424,Volvo,V704dr
31104,2017,25338,Tampa, FL,YV440MDUXH2013633,Volvo,XC60T5
31104,2017,25344,Fort Worth, TX,YV440MDU6H2008557,Volvo,XC60T5
27000,2016,32491,East Hanover, NJ,YV4612HK6G1006220,Volvo,V60
30604,2017,31421,Davis, CA,YV440MDU8H2010214,Volvo,XC60T5
28526,2016,23489,Shrewsbury, NJ,LYV612TK3GB093397,Volvo,S60
31104,2017,25497,Victorville, CA,YV440MDU9H2008696,Volvo,XC60T5
31104,2017,25521,Tampa, FL,YV440MDU8H2012691,Volvo,XC60T5
30604,2017,31610,Nanuet, NY,YV440MDU0H2022924,Volvo,XC60T5
31104,2017,25680,West Springfield, MA,YV440MDU4H2012347,Volvo,XC60T5
30604,2017,31747,Victorville, CA,YV440MDU0H2010305,Volvo,XC60T5
30604,2017,31761,Jersey City, NJ,YV440MDU5H2013328,Volvo,XC60T5
31104,2017,25752,Lawrenceville, GA,YV440MDU0H2010286,Volvo,XC60T5
30604,2017,31865,New Castle, DE,YV440MDU7H2006090,Volvo,XC60T5
29377,2015,26210,Pinellas Park, FL,YV440MDM2F2738513,Volvo,XC602015.5
27797,2015,28840,Tempe, AZ,YV449MDK5F2639950,Volvo,XC602015.5
14988,2009,63571,Sarasota, FL,YV1BW982891102021,Volvo,V704dr
31104,2017,25935,Victorville, CA,YV440MDU6H2009613,Volvo,XC60T5
30604,2017,31972,Maitland, FL,YV440MDU7H2008762,Volvo,XC60T5
26995,2015,38621,Portsmouth, NH,YV4612RK8F2735228,Volvo,XC602015.5
33289,2016,13980,Alexandria, VA,YV149MTP1G2414369,Volvo,S60T6
30993,2017,15300,Miami, FL,YV440MDU7H2075152,Volvo,XC60T5
31104,2017,26033,Victorville, CA,YV440MDU4H2009898,Volvo,XC60T5
26995,2013,18768,Chicago, IL,YV1672MC1DJ142499,Volvo,C70T5
28788,2015,26923,Sarasota, FL,YV440MDC5F2604098,Volvo,XC60T5
31104,2017,26079,Victorville, CA,YV440MDU9H2010223,Volvo,XC60T5
27075,2014,68686,Indianapolis, IN,YV4952CZ5E1696710,Volvo,XC90AWD
31104,2017,26192,Hazelwood, MO,YV440MDU9H2006236,Volvo,XC60T5
30204,2017,37066,Sandy, UT,YV440MDU7H2010138,Volvo,XC60T5
30604,2017,32254,Lawrenceville, GA,YV440MDU2H2015800,Volvo,XC60T5
29990,2014,33696,Hingham, MA,YV4952CT1E1685019,Volvo,XC90AWD
25991,2016,13267,Lubbock, TX,YV140MEK6G1294957,Volvo,V60T5
30604,2017,32309,Victorville, CA,YV440MDU3H2008774,Volvo,XC60T5
31104,2017,26363,Maitland, FL,YV440MDU8H2012853,Volvo,XC60T5
6990,2009,131766,Calera, AL,YV1RS592592727973,Volvo,S604dr
30604,2017,32401,Lawrenceville, GA,YV440MDU9H2009766,Volvo,XC60T5
24981,2014,74255,Greensboro, NC,YV4902DZ1E2538582,Volvo,XC60T6
31104,2017,26403,Hazelwood, MO,YV440MDU8H2008737,Volvo,XC60T5
31104,2017,26411,Victorville, CA,YV440MDU9H2009332,Volvo,XC60T5
28888,2016,36741,Lynnwood, WA,YV4612RK5G2783450,Volvo,XC60AWD
30204,2017,37310,Virginia Beach, VA,YV440MDU1H2011821,Volvo,XC60T5
29495,2014,39934,Cary, NC,YV4952CZ6E1692746,Volvo,XC903.2
31104,2017,26548,Roselle, IL,YV440MDU6H2009188,Volvo,XC60T5
31104,2017,26587,New Castle, DE,YV440MDU1H2023676,Volvo,XC60T5
31104,2017,26588,Victorville, CA,YV440MDU4H2008637,Volvo,XC60T5
29500,2016,27526,Albuquerque, NM,YV4612RK5G2848930,Volvo,XC60AWD
31104,2017,26635,Maitland, FL,YV440MDU6H2008218,Volvo,XC60T5
31104,2017,26642,Tampa, FL,YV440MDU1H2012631,Volvo,XC60T5
31104,2017,26680,Lawrenceville, GA,YV440MDU4H2008623,Volvo,XC60T5
31104,2017,26695,Columbus, OH,YV440MDU6H2022877,Volvo,XC60T5
28888,2016,37186,Lynnwood, WA,YV4612RK1G2779797,Volvo,XC60AWD
31104,2017,26904,Maitland, FL,YV440MDU3H2008807,Volvo,XC60T5
30604,2017,32937,New Orleans, LA,YV440MDUXH2012403,Volvo,XC60T5
31104,2017,26957,Mountain View, CA,YV440MDUXH2010280,Volvo,XC60T5
31104,2017,27000,Maitland, FL,YV440MDU1H2006277,Volvo,XC60T5
31104,2017,27041,Lawrenceville, GA,YV440MDU9H2022887,Volvo,XC60T5
28491,2015,31501,Bonita Springs, FL,YV440MDC8F2597261,Volvo,XC60T5
30491,2014,28513,Bonita Springs, FL,YV4952CY4E1680991,Volvo,XC90FWD
31104,2017,27088,New Orleans, LA,YV440MDU7H2005411,Volvo,XC60T5
31104,2017,27123,Tucson, AZ,YV440MDU9H2008617,Volvo,XC60T5
26975,2016,34664,Ramsey, NJ,YV4612HK4G1003039,Volvo,V60
31104,2017,27190,Victorville, CA,YV440MDUXH2009839,Volvo,XC60T5
30604,2017,33224,Charlotte, NC,YV440MDU6H2008722,Volvo,XC60T5
31104,2017,27259,West Chester, OH,YV440MDU0H2008523,Volvo,XC60T5
26591,2017,16828,West Palm Beach, FL,YV140MEK7H1333055,Volvo,V60T5
31104,2017,27302,Victorville, CA,YV440MDU0H2009882,Volvo,XC60T5
28991,2016,14103,Dallas, TX,LYV402FM9GB113885,Volvo,S60
31104,2017,27335,Maitland, FL,YV440MDU4H2023073,Volvo,XC60T5
24988,2013,61165,Beaverton, OR,YV4902DZ6D2383865,Volvo,XC60T6
31104,2017,27406,Mountain View, CA,YV440MDUXH2007881,Volvo,XC60T5
26450,2013,22419,Baltimore, MD,YV1672MC1DJ139148,Volvo,C70T5
30604,2017,33581,Jacksonville, FL,YV440MDU0H2005461,Volvo,XC60T5
26893,2017,15179,Corte Madera, CA,YV140MEK5H1331434,Volvo,V60T5
31104,2017,27587,Fort Worth, TX,YV440MDU7H2008910,Volvo,XC60T5
30604,2017,33666,Fort Worth, TX,YV440MDU9H2008200,Volvo,XC60T5
31104,2017,27697,New Orleans, LA,YV440MDU6H2008221,Volvo,XC60T5
24988,2015,23254,Santa Ana, CA,YV140MEK3F1258688,Volvo,V602015.5
31104,2017,27718,Victorville, CA,YV440MDUXH2008688,Volvo,XC60T5
31104,2017,27745,Escondido, CA,YV440MDU8H2010018,Volvo,XC60T5
31104,2017,27767,San Mateo, CA,YV440MDU8H2008365,Volvo,XC60T5
31104,2017,27769,Waldorf, MD,YV440MDU6H2008588,Volvo,XC60T5
32000,2014,14909,East Hanover, NJ,YV1902AH0E1178591,Volvo,S80T6
30604,2017,33834,Fort Lauderdale, FL,YV440MDUXH2005726,Volvo,XC60T5
26992,2015,56557,Houston, TX,YV440MDD0F2616748,Volvo,XC60T5
24811,2016,40545,Keene, NH,YV140MEM2G1293578,Volvo,V60T5
